upload_date,media_type,likes,shares,saves,engagement_rate
2024-11-19 09:25:22.954916,Video,119203,3938,1521,6.81
2025-09-09 09:25:22.954916,Carousel,65277,2340,13850,15.75
2025-04-26 09:25:22.954916,Photo,149564,2499,10525,18.96
2025-02-05 09:25:22.954916,Photo,130987,4951,10460,12.23
2025-09-15 09:25:22.954916,Reel,184556,1321,14963,27.32
2025-02-25 09:25:22.954916,Video,30356,911,8637,10.6
2024-12-10 09:25:22.954916,Video,14205,714,10579,15.72
2025-09-07 09:25:22.954916,Reel,195562,4823,12512,13.53
2025-03-09 09:25:22.954916,Reel,184749,4944,14928,43.63
2025-06-27 09:25:22.954916,Photo,2942,238,603,4.69
2025-07-18 09:25:22.954916,Photo,21468,3569,7712,9.21
2025-08-02 09:25:22.954916,Reel,169403,2599,2972,8.45
2025-07-21 09:25:22.954916,Carousel,6233,3405,5579,1.3
2025-04-12 09:25:22.954916,Video,11651,4705,2623,3.22
2024-12-13 09:25:22.954916,Reel,128932,1224,4892,13.9
2025-08-17 09:25:22.954916,Reel,149767,2110,10093,12.87
2025-06-04 09:25:22.954916,Carousel,136281,2733,44,7.47
2025-11-18 09:25:22.954916,Reel,16028,2734,877,2.68
2025-07-26 09:25:22.954916,Carousel,110399,2238,9011,10.38
2025-08-26 09:25:22.954916,Reel,103739,3017,4910,9.62
2025-06-08 09:25:22.954916,Reel,171858,2054,8244,9.89
2024-12-23 09:25:22.954916,Reel,68421,3652,11840,19.6
2025-08-18 09:25:22.954916,Carousel,35006,2473,4020,2.67
2025-03-15 09:25:22.954916,Photo,54406,498,1593,3.8
2025-07-08 09:25:22.954916,Photo,23643,2741,327,2.5
2025-05-15 09:25:22.954916,Reel,154360,3038,3429,13.34
2025-06-04 09:25:22.954916,Carousel,42644,2068,8607,2.66
2025-07-16 09:25:22.954916,Video,83745,2654,13104,5.0
2025-05-11 09:25:22.954916,Reel,48352,702,5776,3.13
2025-10-28 09:25:22.954916,Carousel,152377,3515,12714,19.54
2025-05-13 09:25:22.954916,Reel,121647,3603,8075,19.39
2025-02-20 09:25:22.954916,Carousel,71005,4831,8709,4.02
2025-04-15 09:25:22.954916,Video,31417,1321,12802,67.97
2025-07-21 09:25:22.954916,Video,121797,137,1835,7.34
2024-12-21 09:25:22.954916,Photo,26112,2484,11260,3.67
2025-01-23 09:25:22.954916,Reel,193535,3028,8248,11.15
2025-05-19 09:25:22.954916,Video,181950,4879,7773,31.2
2025-03-27 09:25:22.954916,Photo,35570,800,4678,2.56
2025-06-09 09:25:22.954916,Carousel,160066,3072,3114,10.44
2025-11-19 09:25:22.954916,Carousel,39553,4300,13359,6.03
2024-11-25 09:25:22.954916,Video,127549,3194,1419,14.68
2025-06-24 09:25:22.954916,Carousel,102802,4390,5921,9.48
2025-10-20 09:25:22.954916,Reel,114654,3576,14070,9.24
2025-04-28 09:25:22.954916,Carousel,63005,3196,7989,12.48
2025-06-19 09:25:22.954916,Photo,160983,43,14346,35.6
2025-06-15 09:25:22.954916,Reel,90752,4913,166,5.94
2025-02-16 09:25:22.954916,Carousel,77529,3676,4566,13.47
2025-03-24 09:25:22.954916,Video,72871,1547,6250,4.89
2025-08-27 09:25:22.954916,Carousel,192491,4340,10141,19.68
2025-09-20 09:25:22.954916,Video,164822,3252,14741,11.24
2025-01-05 09:25:22.954916,Carousel,140378,4931,6647,28.7
2025-04-25 09:25:22.954916,Reel,172432,613,8776,24.23
2025-01-15 09:25:22.954916,Video,1576,2288,14544,6.62
2024-11-28 09:25:22.954916,Video,96541,3201,11111,5.21
2025-07-15 09:25:22.954916,Video,178888,1920,5743,73.99
2025-04-24 09:25:22.954916,Reel,1487,1461,11586,2.52
2025-05-23 09:25:22.954916,Photo,142594,3429,13454,14.86
2025-03-21 09:25:22.954916,Reel,189999,3565,10597,41.02
2024-12-07 09:25:22.954916,Photo,4149,2367,8708,1.52
2025-03-09 09:25:22.954916,Carousel,36660,3611,1576,3.5
2025-07-27 09:25:22.954916,Reel,143651,3684,4052,7.86
2024-11-30 09:25:22.954916,Photo,156385,4960,13055,13.46
2024-11-29 09:25:22.954916,Photo,159159,4323,12487,11.73
2024-12-22 09:25:22.954916,Carousel,10408,3688,12230,2.82
2025-08-09 09:25:22.954916,Reel,143302,76,5091,14.71
2024-12-17 09:25:22.954916,Video,28851,3197,14394,3.21
2025-01-24 09:25:22.954916,Carousel,64033,1903,8578,6.36
2025-04-17 09:25:22.954916,Carousel,18368,4942,6013,4.26
2025-08-18 09:25:22.954916,Reel,53757,2462,4133,4.09
2025-10-11 09:25:22.954916,Carousel,102997,2636,10740,37.63
2025-09-27 09:25:22.954916,Carousel,126109,4013,1541,10.72
2025-03-03 09:25:22.954916,Video,161163,3876,586,12.11
2024-12-01 09:25:22.954916,Photo,190126,1228,4247,11.77
2025-07-06 09:25:22.954916,Video,82999,2583,12000,44.9
2025-09-02 09:25:22.954916,Video,29185,2555,7124,2.17
2025-07-28 09:25:22.954916,Reel,16388,3287,444,2.36
2025-05-17 09:25:22.954916,Reel,126552,4520,13969,12.25
2025-04-28 09:25:22.954916,Carousel,180598,50,7845,9.2
2024-11-23 09:25:22.954916,Reel,40045,3868,10375,3.23
2025-11-08 09:25:22.954916,Reel,105693,611,2776,6.96
2025-09-02 09:25:22.954916,Video,179586,756,10923,19.35
2025-02-18 09:25:22.954916,Reel,103205,3597,10669,20.35
2025-01-26 09:25:22.954916,Photo,40230,1308,11836,4.08
2025-07-06 09:25:22.954916,Photo,86511,3771,1917,33.48
2025-08-29 09:25:22.954916,Carousel,64041,300,11309,10.23
2025-03-08 09:25:22.954916,Photo,40819,3405,942,2.08
2025-11-10 09:25:22.954916,Photo,141348,2319,1859,7.82
2024-12-16 09:25:22.954916,Reel,49586,1690,12068,3.04
2025-01-28 09:25:22.954916,Reel,65121,4453,8735,18.64
2025-05-02 09:25:22.954916,Photo,155312,2313,6914,28.7
2025-08-21 09:25:22.954916,Carousel,115854,2742,6566,6.93
2025-03-15 09:25:22.954916,Photo,164437,3516,5018,23.82
2025-04-08 09:25:22.954916,Photo,35572,2710,5961,7.92
2025-05-05 09:25:22.954916,Reel,83851,2393,8613,20.15
2025-06-22 09:25:22.954916,Reel,44745,3594,8579,7.73
2025-05-07 09:25:22.954916,Photo,193454,3265,7807,14.64
2025-05-26 09:25:22.954916,Photo,185817,431,9027,18.35
2024-12-29 09:25:22.954916,Photo,30564,593,3796,6.7
2025-05-11 09:25:22.954916,Carousel,69604,2279,7531,10.57
2025-08-02 09:25:22.954916,Reel,62355,3398,6562,3.81
2025-02-06 09:25:22.954916,Carousel,40160,2249,9803,14.53
2025-10-17 09:25:22.954916,Photo,54134,100,10173,13.96
2025-11-12 09:25:22.954916,Carousel,177632,4827,4495,12.32
2025-02-14 09:25:22.954916,Video,166378,4672,12769,26.71
2024-12-16 09:25:22.954916,Photo,196521,283,12682,60.36
2025-04-05 09:25:22.954916,Reel,89078,1132,13404,15.63
2024-12-01 09:25:22.954916,Reel,116616,2673,8904,15.92
2025-01-18 09:25:22.954916,Video,62536,1181,663,10.48
2025-04-01 09:25:22.954916,Photo,72649,993,4713,16.19
2024-12-06 09:25:22.954916,Carousel,723,4351,12480,2.62
2025-06-17 09:25:22.954916,Carousel,161797,1198,11489,50.66
2025-08-03 09:25:22.954916,Photo,29184,149,13574,2.51
2025-09-19 09:25:22.954916,Video,12678,4213,2978,3.34
2025-02-02 09:25:22.954916,Carousel,50333,4912,6552,3.53
2025-09-04 09:25:22.954916,Video,190064,3247,13572,35.86
2025-11-18 09:25:22.954916,Carousel,193621,10,11003,21.27
2025-08-12 09:25:22.954916,Carousel,39763,845,10741,4.3
2025-09-16 09:25:22.954916,Video,94426,170,7538,4.81
2025-01-21 09:25:22.954916,Carousel,194623,2956,9761,12.38
2025-04-29 09:25:22.954916,Reel,91848,1696,4228,22.98
2025-01-21 09:25:22.954916,Reel,92999,403,11125,9.62
2025-04-14 09:25:22.954916,Photo,196654,4784,780,14.42
2025-04-11 09:25:22.954916,Reel,165732,2625,1510,18.73
2024-12-30 09:25:22.954916,Reel,120149,3632,1212,14.22
2025-09-08 09:25:22.954916,Video,116859,2972,2775,8.29
2025-08-26 09:25:22.954916,Reel,33053,2979,6836,5.77
2025-03-02 09:25:22.954916,Carousel,118370,3992,12494,46.39
2025-02-26 09:25:22.954916,Carousel,37899,2768,4813,4.06
2025-11-01 09:25:22.954916,Carousel,141465,1329,8303,9.72
2025-06-09 09:25:22.954916,Photo,151528,632,4825,6.52
2025-03-06 09:25:22.954916,Video,17929,128,8081,10.38
2024-12-19 09:25:22.954916,Carousel,92236,3620,8734,20.43
2025-09-22 09:25:22.954916,Photo,196396,96,184,31.63
2025-05-04 09:25:22.954916,Carousel,25851,762,1871,2.73
2025-02-04 09:25:22.954916,Photo,127621,968,5462,10.12
2025-03-19 09:25:22.954916,Photo,108304,1725,2449,11.43
2024-11-23 09:25:22.954916,Carousel,120020,4622,12424,20.81
2025-05-31 09:25:22.954916,Photo,113748,1402,9849,9.23
2025-02-14 09:25:22.954916,Reel,9242,2480,9165,1.41
2025-03-14 09:25:22.954916,Photo,82923,4313,8351,8.44
2025-04-06 09:25:22.954916,Carousel,116970,145,1815,8.18
2024-12-31 09:25:22.954916,Video,145628,2318,12233,9.16
2025-11-15 09:25:22.954916,Photo,165231,1564,4615,17.31
2025-01-16 09:25:22.954916,Video,144622,1094,3608,31.93
2025-02-22 09:25:22.954916,Video,130548,249,5511,28.24
2025-02-21 09:25:22.954916,Video,134922,2894,3736,38.8
2025-02-25 09:25:22.954916,Carousel,135530,1281,14344,7.68
2025-01-05 09:25:22.954916,Photo,101868,1500,12779,110.14
2025-08-20 09:25:22.954916,Video,1688,3864,4925,1.16
2025-01-09 09:25:22.954916,Video,108832,4995,12534,20.68
2025-11-07 09:25:22.954916,Video,83473,922,12401,15.42
2025-05-19 09:25:22.954916,Reel,18710,4701,13242,2.07
2024-12-08 09:25:22.954916,Video,63971,2507,8488,9.38
2025-04-05 09:25:22.954916,Photo,133453,785,1976,9.16
2025-10-24 09:25:22.954916,Video,198426,570,14328,30.34
2025-04-29 09:25:22.954916,Reel,82817,2188,7643,19.14
2025-02-13 09:25:22.954916,Carousel,133815,3125,12958,11.51
2025-06-08 09:25:22.954916,Reel,64697,3479,11821,12.68
2024-12-02 09:25:22.954916,Photo,82646,2413,9566,4.34
2025-03-27 09:25:22.954916,Carousel,51203,2700,14817,5.2
2025-09-24 09:25:22.954916,Carousel,118237,1090,1654,11.09
2025-08-06 09:25:22.954916,Photo,182922,1624,14618,8.87
2025-07-14 09:25:22.954916,Photo,188475,3008,12061,10.04
2025-02-23 09:25:22.954916,Video,94897,2918,926,13.75
2025-11-08 09:25:22.954916,Video,25084,2359,556,1.97
2025-09-27 09:25:22.954916,Photo,65128,3806,1095,8.0
2025-10-15 09:25:22.954916,Video,153063,3116,3631,19.37
2025-09-16 09:25:22.954916,Photo,85741,4259,5961,6.5
2025-06-15 09:25:22.954916,Video,100030,3258,1980,22.41
2025-02-16 09:25:22.954916,Photo,129521,3563,1983,16.97
2025-03-17 09:25:22.954916,Video,92150,4533,6637,7.41
2025-02-26 09:25:22.954916,Reel,23602,3229,14448,6.24
2025-02-06 09:25:22.954916,Reel,23401,3012,7824,3.04
2025-07-29 09:25:22.954916,Carousel,9919,749,4995,0.9
2025-07-06 09:25:22.954916,Photo,137183,3105,11161,30.59
2025-07-31 09:25:22.954916,Photo,82158,1796,6437,18.66
2024-12-18 09:25:22.954916,Video,10037,1706,12824,4.79
2025-10-11 09:25:22.954916,Video,157675,3636,13956,19.6
2025-06-07 09:25:22.954916,Video,121099,2016,1549,40.73
2025-10-27 09:25:22.954916,Reel,13066,3679,515,2.07
2025-06-07 09:25:22.954916,Carousel,157289,3367,10122,34.94
2024-12-01 09:25:22.954916,Video,114387,989,6971,10.95
2025-08-19 09:25:22.954916,Reel,191869,3665,11170,10.17
2025-02-06 09:25:22.954916,Carousel,98745,3288,10992,6.1
2025-05-30 09:25:22.954916,Photo,162057,616,7676,11.88
2025-04-04 09:25:22.954916,Carousel,51082,2722,8122,11.93
2025-08-03 09:25:22.954916,Carousel,5886,200,7811,1.35
2025-03-29 09:25:22.954916,Photo,33657,1132,7609,2.15
2025-03-16 09:25:22.954916,Photo,16182,3725,9462,5.14
2025-03-28 09:25:22.954916,Photo,71968,768,6469,9.71
2025-08-02 09:25:22.954916,Photo,158861,4264,423,8.96
2025-09-17 09:25:22.954916,Photo,144318,3657,7843,12.25
2025-06-07 09:25:22.954916,Reel,21886,610,13127,3.18
2024-12-11 09:25:22.954916,Photo,86256,1120,7246,7.25
2025-03-21 09:25:22.954916,Video,47360,75,2747,8.8
2025-06-23 09:25:22.954916,Reel,82031,3988,11418,27.9
2025-05-18 09:25:22.954916,Video,191109,2654,13500,28.02
2024-12-27 09:25:22.954916,Reel,154109,1628,10524,16.1
2025-10-04 09:25:22.954916,Carousel,168943,1114,14524,9.36
2025-04-10 09:25:22.954916,Reel,148741,3323,698,14.93
2025-10-26 09:25:22.954916,Photo,48243,1258,13234,3.61
2025-10-24 09:25:22.954916,Video,146364,3897,13173,26.29
2025-11-18 09:25:22.954916,Photo,33183,2786,12375,3.92
2025-11-05 09:25:22.954916,Photo,115953,3591,8630,20.16
2024-12-09 09:25:22.954916,Video,34676,998,9161,5.8
2025-10-13 09:25:22.954916,Reel,114563,3431,1068,19.55
2025-06-05 09:25:22.954916,Photo,130109,321,2111,6.06
2025-09-04 09:25:22.954916,Reel,52509,1445,10629,4.67
2025-05-03 09:25:22.954916,Photo,193454,41,13105,22.21
2025-03-09 09:25:22.954916,Reel,141146,3422,2543,21.22
2025-10-27 09:25:22.954916,Reel,61455,4449,13009,4.48
2025-05-31 09:25:22.954916,Carousel,36974,3972,887,2.89
2025-09-28 09:25:22.954916,Carousel,27467,2729,920,5.03
2025-05-26 09:25:22.954916,Carousel,143142,1272,14002,15.13
2025-06-05 09:25:22.954916,Video,138721,4898,2334,13.97
2025-10-11 09:25:22.954916,Carousel,197148,2161,10798,13.72
2025-07-03 09:25:22.954916,Reel,68380,2900,8470,11.46
2024-11-25 09:25:22.954916,Carousel,159507,1508,14323,15.6
2025-11-15 09:25:22.954916,Reel,10444,656,4856,1.25
2025-11-03 09:25:22.954916,Carousel,90597,2041,4043,12.74
2025-05-23 09:25:22.954916,Reel,136989,2168,3883,18.03
2025-05-09 09:25:22.954916,Photo,75787,3337,5379,5.98
2025-07-13 09:25:22.954916,Video,198378,4389,14760,13.21
2025-01-06 09:25:22.954916,Carousel,130152,4159,10275,14.18
2025-04-13 09:25:22.954916,Carousel,186824,662,7006,9.76
2025-02-05 09:25:22.954916,Video,10730,4521,312,4.28
2024-12-20 09:25:22.954916,Reel,119984,665,10996,8.08
2025-07-23 09:25:22.954916,Video,32710,3082,2348,14.99
2025-08-23 09:25:22.954916,Reel,54161,3500,3784,17.35
2024-11-28 09:25:22.954916,Video,110222,2405,11088,9.15
2025-02-25 09:25:22.954916,Reel,104047,898,12321,8.24
2025-06-08 09:25:22.954916,Video,121733,418,4049,10.98
2025-05-06 09:25:22.954916,Photo,185379,1038,7424,36.35
2025-04-18 09:25:22.954916,Video,10145,990,10789,2.18
2025-04-20 09:25:22.954916,Carousel,84184,3743,6865,9.17
2025-05-22 09:25:22.954916,Video,22840,4571,13932,2.57
2025-05-30 09:25:22.954916,Reel,50473,911,1375,3.01
2025-02-09 09:25:22.954916,Reel,89484,868,1207,4.44
2025-03-15 09:25:22.954916,Reel,100840,4932,2896,8.79
2025-09-15 09:25:22.954916,Photo,165406,2110,5456,29.68
2025-06-05 09:25:22.954916,Video,98806,2354,3881,21.16
2025-09-27 09:25:22.954916,Reel,26125,853,6111,2.34
2025-08-02 09:25:22.954916,Photo,90138,3890,3949,6.76
2025-11-19 09:25:22.954916,Video,191847,4317,9697,12.9
2025-09-11 09:25:22.954916,Reel,152438,1119,390,10.99
2025-03-01 09:25:22.954916,Carousel,196689,4272,2816,20.36
2025-05-24 09:25:22.954916,Carousel,28927,3246,3021,3.71
2025-05-14 09:25:22.954916,Photo,118399,2916,14613,6.83
2025-02-06 09:25:22.954916,Reel,70170,1077,6087,4.81
2025-01-08 09:25:22.954916,Photo,144328,2407,1490,24.0
2025-03-03 09:25:22.954916,Photo,122652,2816,13912,34.37
2025-10-14 09:25:22.954916,Reel,39595,2599,14198,2.98
2025-02-01 09:25:22.954916,Reel,37054,1694,9680,8.97
2025-04-01 09:25:22.954916,Reel,56053,4820,2460,7.03
2025-03-07 09:25:22.954916,Carousel,126132,2082,8055,34.77
2024-12-07 09:25:22.954916,Video,146770,3090,6200,17.86
2025-09-05 09:25:22.954916,Carousel,101321,3618,12797,5.09
2025-05-16 09:25:22.954916,Photo,91372,981,3816,7.86
2025-04-21 09:25:22.954916,Video,56325,1174,3278,4.74
2025-02-04 09:25:22.954916,Video,1483,823,1609,5.86
2025-06-23 09:25:22.954916,Video,129483,1512,5754,8.91
2025-01-23 09:25:22.954916,Carousel,193187,1280,10195,9.14
2025-01-13 09:25:22.954916,Video,31859,866,9918,7.13
2025-06-27 09:25:22.954916,Photo,101464,2741,10444,7.08
2025-05-10 09:25:22.954916,Reel,1642,1359,11929,2.83
2025-10-06 09:25:22.954916,Photo,189736,2010,4829,35.72
2025-10-12 09:25:22.954916,Carousel,180592,3120,8802,32.38
2025-06-21 09:25:22.954916,Video,139509,1393,14123,8.04
2024-11-29 09:25:22.954916,Photo,154486,4228,11259,37.67
2025-04-03 09:25:22.954916,Video,193160,1726,8707,28.95
2025-05-22 09:25:22.954916,Photo,87564,822,7903,5.34
2025-05-03 09:25:22.954916,Video,25602,2294,4461,7.79
2025-08-27 09:25:22.954916,Video,81596,1145,2845,6.1
2025-05-31 09:25:22.954916,Photo,30175,173,1050,4.53
2025-08-03 09:25:22.954916,Video,199376,2265,5555,19.97
2025-09-29 09:25:22.954916,Video,119999,2806,6679,20.36
2025-07-14 09:25:22.954916,Reel,39386,2078,2448,7.17
2025-10-03 09:25:22.954916,Photo,77840,4979,1393,5.95
2025-03-02 09:25:22.954916,Carousel,74659,289,9208,4.66
2025-07-25 09:25:22.954916,Carousel,84419,4356,11070,21.14
2025-02-23 09:25:22.954916,Carousel,112237,2660,606,16.83
2025-02-05 09:25:22.954916,Video,122714,4513,6707,7.25
2025-01-05 09:25:22.954916,Carousel,133171,256,8314,8.92
2025-06-04 09:25:22.954916,Reel,183438,1389,5543,14.41
2025-01-14 09:25:22.954916,Carousel,44798,3337,13607,4.92
2025-06-24 09:25:22.954916,Carousel,187571,1925,9021,10.78
2025-01-02 09:25:22.954916,Carousel,113169,1126,8070,11.57
2025-07-02 09:25:22.954916,Photo,192505,2921,5088,15.29
2025-04-26 09:25:22.954916,Photo,66530,44,14539,4.46
2025-04-26 09:25:22.954916,Video,1143,2231,3506,1.77
2025-07-09 09:25:22.954916,Reel,3070,156,11750,0.96
2025-08-02 09:25:22.954916,Carousel,101828,3059,750,5.07
2025-04-15 09:25:22.954916,Video,143939,3592,10195,10.98
2025-09-29 09:25:22.954916,Reel,150103,3921,10946,35.38
2025-08-12 09:25:22.954916,Carousel,22008,1071,5582,2.88
2025-02-08 09:25:22.954916,Reel,189465,868,9629,26.42
2024-12-29 09:25:22.954916,Photo,129822,1764,14431,12.17
2025-07-27 09:25:22.954916,Reel,31166,4155,8912,5.17
2025-08-09 09:25:22.954916,Photo,72432,3847,14846,5.81
2025-03-15 09:25:22.954916,Video,32294,3657,2004,9.17
2025-05-21 09:25:22.954916,Carousel,132121,322,5622,14.96
2025-01-10 09:25:22.954916,Video,51831,875,9340,4.2
2025-06-28 09:25:22.954916,Carousel,51265,1578,10731,3.42
2025-03-11 09:25:22.954916,Video,36953,4290,2985,4.54
2025-04-20 09:25:22.954916,Video,22160,851,11228,2.58
2024-11-28 09:25:22.954916,Carousel,45631,586,178,4.0
2025-05-22 09:25:22.954916,Photo,171128,2656,3198,14.77
2025-06-16 09:25:22.954916,Photo,164002,2764,2559,10.8
2025-02-21 09:25:22.954916,Photo,114016,502,5070,5.5
2025-09-11 09:25:22.954916,Video,187454,2040,2511,17.05
2025-01-04 09:25:22.954916,Video,94530,2069,12330,6.51
2025-11-14 09:25:22.954916,Reel,13000,4750,437,1.71
2025-06-07 09:25:22.954916,Photo,188999,2146,12664,69.85
2025-01-18 09:25:22.954916,Photo,76168,2014,4248,4.77
2024-12-13 09:25:22.954916,Photo,173639,3702,4353,18.65
2025-08-03 09:25:22.954916,Reel,6744,3343,6123,1.21
2025-10-21 09:25:22.954916,Video,17070,2876,14362,2.26
2025-07-25 09:25:22.954916,Video,21985,3873,7847,2.33
2025-02-28 09:25:22.954916,Photo,88045,4266,10511,5.78
2024-12-13 09:25:22.954916,Carousel,1634,2487,14418,1.53
2025-04-10 09:25:22.954916,Photo,158275,3264,387,11.32
2025-05-28 09:25:22.954916,Video,27851,2188,12485,2.35
2025-03-25 09:25:22.954916,Photo,59654,1185,11916,6.47
2025-08-16 09:25:22.954916,Video,68889,4782,8417,22.3
2025-08-03 09:25:22.954916,Video,89472,2207,233,8.5
2025-10-10 09:25:22.954916,Carousel,193649,2712,14561,10.33
2025-07-06 09:25:22.954916,Carousel,165637,4850,8380,9.84
2025-05-10 09:25:22.954916,Reel,32538,1894,8069,3.13
2025-09-29 09:25:22.954916,Video,158180,2316,5803,13.56
2025-08-25 09:25:22.954916,Carousel,190359,1448,3563,16.92
2024-12-19 09:25:22.954916,Reel,163248,4745,14091,11.4
2025-08-09 09:25:22.954916,Carousel,160003,4395,3348,13.35
2025-03-03 09:25:22.954916,Carousel,168649,2744,14771,8.48
2025-07-21 09:25:22.954916,Reel,51801,554,10511,6.41
2025-05-28 09:25:22.954916,Carousel,135378,757,13799,20.51
2025-05-30 09:25:22.954916,Reel,14348,2153,7414,1.56
2025-08-05 09:25:22.954916,Reel,156461,681,11282,21.11
2025-04-02 09:25:22.954916,Photo,166432,1893,4785,54.47
2025-07-30 09:25:22.954916,Carousel,179754,3898,10589,9.29
2025-10-04 09:25:22.954916,Carousel,65747,3508,611,10.62
2025-01-27 09:25:22.954916,Photo,930,1377,13051,4.6
2025-06-05 09:25:22.954916,Photo,105551,1159,14691,9.52
2025-02-02 09:25:22.954916,Carousel,80918,4825,13237,5.44
2025-07-31 09:25:22.954916,Carousel,73151,4332,3830,6.19
2025-03-28 09:25:22.954916,Reel,131298,2380,14094,20.57
2025-09-30 09:25:22.954916,Carousel,43034,3071,6532,17.87
2025-06-03 09:25:22.954916,Carousel,72102,391,3176,5.24
2025-04-04 09:25:22.954916,Carousel,64215,1773,7539,4.38
2025-09-10 09:25:22.954916,Carousel,129988,3299,14071,20.98
2025-05-16 09:25:22.954916,Video,168564,4805,6390,35.14
2025-03-07 09:25:22.954916,Carousel,127806,4993,12364,68.44
2025-05-14 09:25:22.954916,Photo,133569,698,11567,12.99
2025-04-10 09:25:22.954916,Photo,161234,2324,9853,8.59
2025-02-03 09:25:22.954916,Video,68283,4630,10964,4.22
2025-02-23 09:25:22.954916,Carousel,192057,1047,12661,19.3
2025-02-10 09:25:22.954916,Video,1600,34,8551,2.2
2025-08-05 09:25:22.954916,Reel,17466,4112,10966,8.08
2024-12-02 09:25:22.954916,Video,164172,1486,11114,9.11
2025-07-03 09:25:22.954916,Carousel,55463,4382,11589,29.16
2024-12-07 09:25:22.954916,Reel,7940,3668,1755,0.95
2025-04-24 09:25:22.954916,Reel,118060,1263,10845,7.59
2025-07-04 09:25:22.954916,Video,162663,1410,5068,13.21
2025-07-09 09:25:22.954916,Photo,98142,2721,1840,4.55
2024-12-30 09:25:22.954916,Photo,173727,1256,169,51.55
2025-05-15 09:25:22.954916,Video,134070,3871,4164,7.48
2025-07-11 09:25:22.954916,Carousel,43203,2546,12592,24.22
2025-07-10 09:25:22.954916,Video,114855,3013,754,10.38
2025-07-12 09:25:22.954916,Reel,133121,2377,10637,29.76
2025-04-28 09:25:22.954916,Reel,187608,3313,4184,8.43
2024-12-15 09:25:22.954916,Photo,185520,661,9349,17.69
2025-10-21 09:25:22.954916,Photo,148575,3017,458,14.33
2025-02-08 09:25:22.954916,Carousel,119201,3718,1539,7.21
2025-03-10 09:25:22.954916,Reel,128065,683,13887,10.43
2025-11-10 09:25:22.954916,Carousel,103564,115,1429,4.54
2025-01-27 09:25:22.954916,Reel,193537,3556,1845,34.91
2025-01-03 09:25:22.954916,Video,39113,839,6483,9.8
2025-02-17 09:25:22.954916,Video,77348,1734,4564,7.6
2025-09-01 09:25:22.954916,Reel,143381,1824,13145,14.74
2025-08-28 09:25:22.954916,Photo,183377,1933,8240,18.51
2025-09-03 09:25:22.954916,Reel,63025,1582,1140,19.76
2025-07-29 09:25:22.954916,Video,179454,2842,3691,11.92
2025-06-05 09:25:22.954916,Reel,66741,4239,10400,6.99
2025-01-27 09:25:22.954916,Carousel,83635,601,456,5.64
2025-03-06 09:25:22.954916,Reel,129500,1900,12158,9.98
2025-10-06 09:25:22.954916,Carousel,86228,3459,9262,11.76
2025-08-14 09:25:22.954916,Reel,29807,2967,3767,5.06
